uid,sid
1098,167
1099,196
1099,93
1099,146
1099,219
1099,98
1099,104
1099,344
1099,36
1099,60
1099,67
1099,174
1099,233
1099,301
1099,300
1099,129
1099,111
1099,218
1099,154
1100,249
1100,218
1100,277
1100,344
1100,184
1100,154
1100,337
1100,283
1100,68
1100,301
1100,60
1100,98
1100,66
1100,197
1100,141
1101,293
1101,73
1101,65
1101,66
1101,85
1101,54
1101,239
1101,83
1101,233
1101,273
1101,331
1101,222
1101,323
1101,67
1101,144
1102,143
1102,344
1102,227
1102,59
1102,95
1102,21
1102,145
1102,292
1102,305
1102,77
1102,154
1102,131
1102,341
1102,222
1102,19
1102,180
1103,82
1103,154
1103,227
1103,222
1103,180
1103,127
1103,244
1103,1
1103,93
1103,351
